,post_date,industry,count_id_indexed
4786,2020-12-25,Construction,0.5115
4787,2020-12-25,Energy,0.4261
4788,2020-12-25,Entertainment,0.2715
4789,2020-12-25,Financial Services,0.3766
4790,2020-12-25,Healthcare,0.5671
4791,2020-12-25,Hospitality,0.244
4792,2020-12-25,Insurance,0.4558
4793,2020-12-25,Manufacturing,0.4537
4794,2020-12-25,Mining,0.4287
4795,2020-12-25,Real Estate,0.5173
4796,2020-12-25,Retail,0.5016
4797,2020-12-25,Services,0.5789
4798,2020-12-25,Transportation,0.5455
4799,2020-12-25,Wholesale,0.5615
4800,2020-12-26,Communication,0.6031
4801,2020-12-26,Communication,0.1947
4802,2020-12-26,Construction,0.4801
4803,2020-12-26,Energy,0.3992
4804,2020-12-26,Entertainment,0.2541
4805,2020-12-26,Financial Services,0.3562
4806,2020-12-26,Healthcare,0.5339
4807,2020-12-26,Hospitality,0.2305
4808,2020-12-26,Insurance,0.4456
4809,2020-12-26,Manufacturing,0.4137
4810,2020-12-26,Mining,0.5245
4811,2020-12-26,Real Estate,0.4839
4812,2020-12-26,Retail,0.4795
4813,2020-12-26,Services,0.536
4814,2020-12-26,Transportation,0.5025
4815,2020-12-26,Wholesale,0.5252
4816,2020-12-27,Communication,0.5968
4817,2020-12-27,Communication,0.1747
4818,2020-12-27,Construction,0.4685
4819,2020-12-27,Energy,0.3915
4820,2020-12-27,Entertainment,0.2596
4821,2020-12-27,Financial Services,0.3515
4822,2020-12-27,Healthcare,0.5178
4823,2020-12-27,Hospitality,0.2329
4824,2020-12-27,Insurance,0.4311
4825,2020-12-27,Manufacturing,0.3892
4826,2020-12-27,Mining,0.443
4827,2020-12-27,Real Estate,0.4713
4828,2020-12-27,Retail,0.4593
4829,2020-12-27,Services,0.5114
4830,2020-12-27,Transportation,0.5021
4831,2020-12-27,Wholesale,0.5054
4832,2020-12-28,Communication,0.6485
4833,2020-12-28,Communication,0.179
4834,2020-12-28,Construction,0.4939
4835,2020-12-28,Energy,0.4105
4836,2020-12-28,Entertainment,0.291
4837,2020-12-28,Financial Services,0.3886
4838,2020-12-28,Healthcare,0.5585
4839,2020-12-28,Hospitality,0.2564
4840,2020-12-28,Insurance,0.459
4841,2020-12-28,Manufacturing,0.4206
4842,2020-12-28,Mining,0.4768
4843,2020-12-28,Real Estate,0.5218
4844,2020-12-28,Retail,0.4583
4845,2020-12-28,Services,0.557
4846,2020-12-28,Transportation,0.5343
4847,2020-12-28,Wholesale,0.5335
4848,2020-12-29,Communication,0.6684
4849,2020-12-29,Communication,0.1928
4850,2020-12-29,Construction,0.4761
4851,2020-12-29,Energy,0.4121
4852,2020-12-29,Entertainment,0.3134
4853,2020-12-29,Financial Services,0.3671
4854,2020-12-29,Healthcare,0.5984
4855,2020-12-29,Hospitality,0.2807
4856,2020-12-29,Insurance,0.4703
4857,2020-12-29,Manufacturing,0.4234
4858,2020-12-29,Mining,0.4738
4859,2020-12-29,Real Estate,0.5412
4860,2020-12-29,Retail,0.4663
4861,2020-12-29,Services,0.5684
4862,2020-12-29,Transportation,0.5449
4863,2020-12-29,Wholesale,0.5647
4864,2020-12-30,Communication,0.5922
4865,2020-12-30,Communication,0.1532
4866,2020-12-30,Construction,0.3995
4867,2020-12-30,Energy,0.3341
4868,2020-12-30,Entertainment,0.3026
4869,2020-12-30,Financial Services,0.3079
4870,2020-12-30,Healthcare,0.5217
4871,2020-12-30,Hospitality,0.2719
4872,2020-12-30,Insurance,0.3836
4873,2020-12-30,Manufacturing,0.3365
4874,2020-12-30,Mining,0.4391
4875,2020-12-30,Real Estate,0.4226
4876,2020-12-30,Retail,0.4463
4877,2020-12-30,Services,0.499
4878,2020-12-30,Transportation,0.4917
4879,2020-12-30,Wholesale,0.4856
4880,2020-12-31,Communication,0.608
4881,2020-12-31,Communication,0.1681
4882,2020-12-31,Construction,0.3948
4883,2020-12-31,Energy,0.5237
4884,2020-12-31,Entertainment,0.3223
4885,2020-12-31,Financial Services,0.3022
4886,2020-12-31,Healthcare,0.5193
4887,2020-12-31,Hospitality,0.2839
4888,2020-12-31,Insurance,0.3987
4889,2020-12-31,Manufacturing,0.3459
4890,2020-12-31,Mining,0.453
4891,2020-12-31,Real Estate,0.4396
4892,2020-12-31,Retail,0.4713
4893,2020-12-31,Services,0.4829
4894,2020-12-31,Transportation,0.537
4895,2020-12-31,Wholesale,0.5408
4896,2021-01-01,Communication,0.6576
4897,2021-01-01,Communication,0.1746
4898,2021-01-01,Construction,0.5545
4899,2021-01-01,Energy,0.5502
4900,2021-01-01,Entertainment,0.3666
4901,2021-01-01,Financial Services,0.3107
4902,2021-01-01,Healthcare,0.5605
4903,2021-01-01,Hospitality,0.2989
4904,2021-01-01,Insurance,0.4242
4905,2021-01-01,Manufacturing,0.3655
4906,2021-01-01,Mining,0.4846
4907,2021-01-01,Real Estate,0.4771
4908,2021-01-01,Retail,0.5634
4909,2021-01-01,Services,0.5188
4910,2021-01-01,Transportation,0.6169
4911,2021-01-01,Wholesale,0.5812
4912,2021-01-02,Communication,0.679
4913,2021-01-02,Communication,0.1742
4914,2021-01-02,Construction,0.5759
4915,2021-01-02,Energy,0.5563
4916,2021-01-02,Entertainment,0.394
4917,2021-01-02,Financial Services,0.3162
4918,2021-01-02,Healthcare,0.5808
4919,2021-01-02,Hospitality,0.3072
4920,2021-01-02,Insurance,0.4268
4921,2021-01-02,Manufacturing,0.3749
4922,2021-01-02,Mining,0.3905
4923,2021-01-02,Real Estate,0.5049
4924,2021-01-02,Retail,0.5918
4925,2021-01-02,Services,0.5381
4926,2021-01-02,Transportation,0.6384
4927,2021-01-02,Wholesale,0.6011
4928,2021-01-03,Communication,0.6899
4929,2021-01-03,Communication,0.1795
4930,2021-01-03,Construction,0.5837
4931,2021-01-03,Energy,0.5621
4932,2021-01-03,Entertainment,0.3909
4933,2021-01-03,Financial Services,0.3208
4934,2021-01-03,Healthcare,0.5897
4935,2021-01-03,Hospitality,0.3106
4936,2021-01-03,Insurance,0.4298
4937,2021-01-03,Manufacturing,0.3797
4938,2021-01-03,Mining,0.3836
4939,2021-01-03,Real Estate,0.5352
4940,2021-01-03,Retail,0.6071
4941,2021-01-03,Services,0.5483
4942,2021-01-03,Transportation,0.6502
4943,2021-01-03,Wholesale,0.6042
4944,2021-01-04,Communication,0.6436
4945,2021-01-04,Communication,0.1613
4946,2021-01-04,Construction,0.558
4947,2021-01-04,Energy,0.5445
4948,2021-01-04,Entertainment,0.3624
4949,2021-01-04,Financial Services,0.2727
4950,2021-01-04,Healthcare,0.5636
4951,2021-01-04,Hospitality,0.2852
4952,2021-01-04,Insurance,0.4211
4953,2021-01-04,Manufacturing,0.337
4954,2021-01-04,Mining,0.3411
4955,2021-01-04,Real Estate,0.4891
4956,2021-01-04,Retail,0.5729
4957,2021-01-04,Services,0.5192
4958,2021-01-04,Transportation,0.6246
4959,2021-01-04,Wholesale,0.5747
4960,2021-01-05,Communication,0.8026
4961,2021-01-05,Communication,0.2427
4962,2021-01-05,Construction,0.7108
4963,2021-01-05,Energy,0.6374
4964,2021-01-05,Entertainment,0.4887
4965,2021-01-05,Financial Services,0.3618
4966,2021-01-05,Healthcare,0.6285
4967,2021-01-05,Hospitality,0.3328
4968,2021-01-05,Insurance,0.5236
4969,2021-01-05,Manufacturing,0.4871
4970,2021-01-05,Mining,0.453
4971,2021-01-05,Real Estate,0.6258
4972,2021-01-05,Retail,0.696
4973,2021-01-05,Services,0.6434
4974,2021-01-05,Transportation,0.7171
4975,2021-01-05,Wholesale,0.7135
4976,2021-01-06,Communication,1.433
4977,2021-01-06,Communication,0.5815
4978,2021-01-06,Construction,1.1787
4979,2021-01-06,Energy,1.2629
4980,2021-01-06,Entertainment,0.7061
4981,2021-01-06,Financial Services,0.7885
4982,2021-01-06,Healthcare,0.8894
4983,2021-01-06,Hospitality,0.9027
4984,2021-01-06,Insurance,0.9826
4985,2021-01-06,Manufacturing,1.2266
4986,2021-01-06,Mining,0.8882
4987,2021-01-06,Real Estate,1.0422
4988,2021-01-06,Retail,1.2517
4989,2021-01-06,Services,1.1868
4990,2021-01-06,Transportation,1.293
4991,2021-01-06,Wholesale,1.3509
4992,2021-01-07,Communication,2.1508
4993,2021-01-07,Communication,0.9318
4994,2021-01-07,Construction,1.7849
4995,2021-01-07,Energy,1.7965
4996,2021-01-07,Entertainment,1.1431
4997,2021-01-07,Financial Services,1.2982
4998,2021-01-07,Healthcare,1.3921
4999,2021-01-07,Hospitality,1.2603
5000,2021-01-07,Insurance,1.4908
5001,2021-01-07,Manufacturing,2.0632
5002,2021-01-07,Mining,1.3589
5003,2021-01-07,Real Estate,1.7048
5004,2021-01-07,Retail,1.9308
5005,2021-01-07,Services,1.9948
5006,2021-01-07,Transportation,1.7307
5007,2021-01-07,Wholesale,1.9979
5008,2021-01-08,Communication,2.3279
5009,2021-01-08,Communication,1.0265
5010,2021-01-08,Construction,1.8192
5011,2021-01-08,Energy,2.0065
5012,2021-01-08,Entertainment,1.258
5013,2021-01-08,Financial Services,1.4283
5014,2021-01-08,Healthcare,1.518
5015,2021-01-08,Hospitality,1.3775
5016,2021-01-08,Insurance,1.6418
5017,2021-01-08,Manufacturing,2.2639
5018,2021-01-08,Mining,1.4989
5019,2021-01-08,Real Estate,1.8826
5020,2021-01-08,Retail,2.0436
5021,2021-01-08,Services,2.2009
5022,2021-01-08,Transportation,1.8197
5023,2021-01-08,Wholesale,2.204
5024,2021-01-09,Communication,2.4555
5025,2021-01-09,Communication,1.0929
5026,2021-01-09,Construction,1.9366
5027,2021-01-09,Energy,2.1476
5028,2021-01-09,Entertainment,1.3313
5029,2021-01-09,Financial Services,1.5146
5030,2021-01-09,Healthcare,1.6351
5031,2021-01-09,Hospitality,1.4415
5032,2021-01-09,Insurance,1.7493
5033,2021-01-09,Manufacturing,2.4106
5034,2021-01-09,Mining,1.5964
5035,2021-01-09,Real Estate,1.9798
5036,2021-01-09,Retail,2.189
5037,2021-01-09,Services,2.3474
5038,2021-01-09,Transportation,1.9984
5039,2021-01-09,Wholesale,2.3614
5040,2021-01-10,Communication,2.4849
5041,2021-01-10,Communication,1.1328
5042,2021-01-10,Construction,1.9592
5043,2021-01-10,Energy,2.1876
5044,2021-01-10,Entertainment,1.3569
5045,2021-01-10,Financial Services,1.5267
5046,2021-01-10,Healthcare,1.6678
5047,2021-01-10,Hospitality,1.4645
5048,2021-01-10,Insurance,1.8028
5049,2021-01-10,Manufacturing,2.4398
5050,2021-01-10,Mining,1.616
5051,2021-01-10,Real Estate,1.9936
5052,2021-01-10,Retail,2.2505
5053,2021-01-10,Services,2.3822
5054,2021-01-10,Transportation,2.0464
5055,2021-01-10,Wholesale,2.4192
5056,2021-01-11,Communication,2.6412
5057,2021-01-11,Communication,1.2257
5058,2021-01-11,Construction,2.056
5059,2021-01-11,Energy,2.2717
5060,2021-01-11,Entertainment,1.4188
5061,2021-01-11,Financial Services,1.5868
5062,2021-01-11,Healthcare,1.7239
5063,2021-01-11,Hospitality,1.5125
5064,2021-01-11,Insurance,1.9096
5065,2021-01-11,Manufacturing,2.5438
5066,2021-01-11,Mining,1.6966
5067,2021-01-11,Real Estate,2.1024
5068,2021-01-11,Retail,2.4321
5069,2021-01-11,Services,2.4791
5070,2021-01-11,Transportation,2.1506
5071,2021-01-11,Wholesale,2.5618
5072,2021-01-12,Communication,2.5958
5073,2021-01-12,Communication,1.2007
5074,2021-01-12,Construction,2.0512
5075,2021-01-12,Energy,2.2772
5076,2021-01-12,Entertainment,1.3906
5077,2021-01-12,Financial Services,1.5846
5078,2021-01-12,Healthcare,1.7116
5079,2021-01-12,Hospitality,1.5054
5080,2021-01-12,Insurance,1.9023
5081,2021-01-12,Manufacturing,2.5151
5082,2021-01-12,Mining,1.6637
5083,2021-01-12,Real Estate,2.0613
5084,2021-01-12,Retail,2.4154
5085,2021-01-12,Services,2.4924
5086,2021-01-12,Transportation,2.1723
5087,2021-01-12,Wholesale,2.5407
5088,2021-01-13,Communication,2.0452
5089,2021-01-13,Communication,0.93
5090,2021-01-13,Construction,1.6662
5091,2021-01-13,Energy,1.7524
5092,2021-01-13,Entertainment,1.1993
5093,2021-01-13,Financial Services,1.2077
5094,2021-01-13,Healthcare,1.504
5095,2021-01-13,Hospitality,0.9766
5096,2021-01-13,Insurance,1.5358
5097,2021-01-13,Manufacturing,1.8871
5098,2021-01-13,Mining,1.2965
5099,2021-01-13,Real Estate,1.7261
5100,2021-01-13,Retail,1.954
5101,2021-01-13,Services,2.0278
5102,2021-01-13,Transportation,1.6857
5103,2021-01-13,Wholesale,2.0025
5104,2021-01-14,Communication,1.4349
5105,2021-01-14,Communication,0.6155
5106,2021-01-14,Construction,1.1545
5107,2021-01-14,Energy,1.1245
5108,2021-01-14,Entertainment,0.805
5109,2021-01-14,Financial Services,0.7951
5110,2021-01-14,Healthcare,1.0894
5111,2021-01-14,Hospitality,0.651
5112,2021-01-14,Insurance,1.1308
5113,2021-01-14,Manufacturing,1.1561
5114,2021-01-14,Mining,0.8942
5115,2021-01-14,Real Estate,1.1653
5116,2021-01-14,Retail,1.3532
5117,2021-01-14,Services,1.3438
5118,2021-01-14,Transportation,1.3239
5119,2021-01-14,Wholesale,1.4296
5120,2021-01-15,Communication,1.3658
5121,2021-01-15,Communication,0.5849
5122,2021-01-15,Construction,1.1063
5123,2021-01-15,Energy,1.0248
5124,2021-01-15,Entertainment,0.7501
5125,2021-01-15,Financial Services,0.7474
5126,2021-01-15,Healthcare,1.082
5127,2021-01-15,Hospitality,0.6074
5128,2021-01-15,Insurance,1.0652
5129,2021-01-15,Manufacturing,1.0859
5130,2021-01-15,Mining,0.8942
5131,2021-01-15,Real Estate,1.0975
5132,2021-01-15,Retail,1.3041
5133,2021-01-15,Services,1.2534
5134,2021-01-15,Transportation,1.2686
5135,2021-01-15,Wholesale,1.3344
5136,2021-01-16,Communication,1.366
5137,2021-01-16,Communication,0.6079
5138,2021-01-16,Construction,1.1149
5139,2021-01-16,Energy,1.0461
5140,2021-01-16,Entertainment,0.7309
5141,2021-01-16,Financial Services,0.7569
5142,2021-01-16,Healthcare,1.078
5143,2021-01-16,Hospitality,0.6429
5144,2021-01-16,Insurance,1.0896
5145,2021-01-16,Manufacturing,1.0933
5146,2021-01-16,Mining,0.87
5147,2021-01-16,Real Estate,1.1218
5148,2021-01-16,Retail,1.2618
5149,2021-01-16,Services,1.2612
5150,2021-01-16,Transportation,1.2322
5151,2021-01-16,Wholesale,1.333
5152,2021-01-17,Communication,1.3747
5153,2021-01-17,Communication,0.5801
5154,2021-01-17,Construction,1.1192
5155,2021-01-17,Energy,1.0309
5156,2021-01-17,Entertainment,0.7362
5157,2021-01-17,Financial Services,0.7603
5158,2021-01-17,Healthcare,1.0635
5159,2021-01-17,Hospitality,0.6335
5160,2021-01-17,Insurance,1.0587
5161,2021-01-17,Manufacturing,1.0911
5162,2021-01-17,Mining,0.8713
5163,2021-01-17,Real Estate,1.1245
5164,2021-01-17,Retail,1.2592
5165,2021-01-17,Services,1.2534
5166,2021-01-17,Transportation,1.2401
5167,2021-01-17,Wholesale,1.3286
5168,2021-01-18,Communication,1.3189
5169,2021-01-18,Communication,0.5035
5170,2021-01-18,Construction,1.0787
5171,2021-01-18,Energy,1.0061
5172,2021-01-18,Entertainment,0.743
5173,2021-01-18,Financial Services,0.7497
5174,2021-01-18,Healthcare,1.059
5175,2021-01-18,Hospitality,0.6158
5176,2021-01-18,Insurance,1.0226
5177,2021-01-18,Manufacturing,1.0474
5178,2021-01-18,Mining,0.8622
5179,2021-01-18,Real Estate,1.0846
5180,2021-01-18,Retail,1.1488
5181,2021-01-18,Services,1.2245
5182,2021-01-18,Transportation,1.2264
5183,2021-01-18,Wholesale,1.2785
5184,2021-01-19,Communication,1.2738
5185,2021-01-19,Communication,0.4576
5186,2021-01-19,Construction,0.9947
5187,2021-01-19,Energy,0.9746
5188,2021-01-19,Entertainment,0.708
5189,2021-01-19,Financial Services,0.6692
5190,2021-01-19,Healthcare,1.03
5191,2021-01-19,Hospitality,0.6105
5192,2021-01-19,Insurance,0.9237
5193,2021-01-19,Manufacturing,0.9788
5194,2021-01-19,Mining,0.8366
5195,2021-01-19,Real Estate,1.0201
5196,2021-01-19,Retail,1.0922
5197,2021-01-19,Services,1.1418
5198,2021-01-19,Transportation,1.1827
5199,2021-01-19,Wholesale,1.2319
5200,2021-01-20,Communication,1.2726
5201,2021-01-20,Communication,0.4368
5202,2021-01-20,Construction,0.9891
5203,2021-01-20,Energy,0.9451
5204,2021-01-20,Entertainment,0.6998
5205,2021-01-20,Financial Services,0.6957
5206,2021-01-20,Healthcare,1.0315
5207,2021-01-20,Hospitality,0.6146
5208,2021-01-20,Insurance,0.9266
5209,2021-01-20,Manufacturing,0.9692
5210,2021-01-20,Mining,0.8392
5211,2021-01-20,Real Estate,1.0088
5212,2021-01-20,Retail,1.0916
5213,2021-01-20,Services,1.1375
5214,2021-01-20,Transportation,1.1656
5215,2021-01-20,Wholesale,1.2791
5216,2021-01-21,Communication,1.2954
5217,2021-01-21,Communication,0.4568
5218,2021-01-21,Construction,0.9937
5219,2021-01-21,Energy,0.941
5220,2021-01-21,Entertainment,0.7293
5221,2021-01-21,Financial Services,0.6787
5222,2021-01-21,Healthcare,1.0356
5223,2021-01-21,Hospitality,0.6383
5224,2021-01-21,Insurance,0.9032
5225,2021-01-21,Manufacturing,0.9756
5226,2021-01-21,Mining,0.8513
5227,2021-01-21,Real Estate,1.0145
5228,2021-01-21,Retail,1.0889
5229,2021-01-21,Services,1.1549
5230,2021-01-21,Transportation,1.1726
5231,2021-01-21,Wholesale,1.3336
5232,2021-01-22,Communication,1.3149
5233,2021-01-22,Communication,0.5225
5234,2021-01-22,Construction,0.995
5235,2021-01-22,Energy,0.9664
5236,2021-01-22,Entertainment,0.7314
5237,2021-01-22,Financial Services,0.6837
5238,2021-01-22,Healthcare,1.0084
5239,2021-01-22,Hospitality,0.6472
5240,2021-01-22,Insurance,0.9202
5241,2021-01-22,Manufacturing,0.9772
5242,2021-01-22,Mining,0.8141
5243,2021-01-22,Real Estate,1.0298
5244,2021-01-22,Retail,1.0699
5245,2021-01-22,Services,1.1655
5246,2021-01-22,Transportation,1.1836
5247,2021-01-22,Wholesale,1.353
5248,2021-01-23,Communication,1.2995
5249,2021-01-23,Communication,0.5341
5250,2021-01-23,Construction,0.9734
5251,2021-01-23,Energy,0.9478
5252,2021-01-23,Entertainment,0.7641
5253,2021-01-23,Financial Services,0.6725
5254,2021-01-23,Healthcare,0.9909
5255,2021-01-23,Hospitality,0.6024
5256,2021-01-23,Insurance,0.8949
5257,2021-01-23,Manufacturing,0.9398
5258,2021-01-23,Mining,0.8414
5259,2021-01-23,Real Estate,1.0216
5260,2021-01-23,Retail,1.0534
5261,2021-01-23,Services,1.1492
5262,2021-01-23,Transportation,1.1766
5263,2021-01-23,Wholesale,1.3315
5264,2021-01-24,Communication,1.2862
5265,2021-01-24,Communication,0.5813
5266,2021-01-24,Construction,0.9641
5267,2021-01-24,Energy,0.9386
5268,2021-01-24,Entertainment,0.7604
5269,2021-01-24,Financial Services,0.6657
5270,2021-01-24,Healthcare,0.983
5271,2021-01-24,Hospitality,0.6061
5272,2021-01-24,Insurance,0.8934
5273,2021-01-24,Manufacturing,0.9319
5274,2021-01-24,Mining,0.8344
5275,2021-01-24,Real Estate,0.9922
5276,2021-01-24,Retail,1.023
5277,2021-01-24,Services,1.1491
5278,2021-01-24,Transportation,1.1496
5279,2021-01-24,Wholesale,1.3068
5280,2021-01-25,Communication,1.2634
5281,2021-01-25,Communication,0.5998
5282,2021-01-25,Construction,0.9489
5283,2021-01-25,Energy,0.8901
5284,2021-01-25,Entertainment,0.7406
5285,2021-01-25,Financial Services,0.6666
5286,2021-01-25,Healthcare,0.9706
5287,2021-01-25,Hospitality,0.5848
5288,2021-01-25,Insurance,0.8844
5289,2021-01-25,Manufacturing,0.9324
5290,2021-01-25,Mining,0.8899
5291,2021-01-25,Real Estate,0.9669
5292,2021-01-25,Retail,1.034
5293,2021-01-25,Services,1.1567
5294,2021-01-25,Transportation,1.1266
5295,2021-01-25,Wholesale,1.3098
5296,2021-01-26,Communication,1.3201
5297,2021-01-26,Communication,0.8155
5298,2021-01-26,Construction,0.9992
5299,2021-01-26,Energy,0.9532
5300,2021-01-26,Entertainment,0.757
5301,2021-01-26,Financial Services,0.7582
5302,2021-01-26,Healthcare,1.0344
5303,2021-01-26,Hospitality,0.6114
5304,2021-01-26,Insurance,0.9832
5305,2021-01-26,Manufacturing,1.0142
5306,2021-01-26,Mining,0.9454
5307,2021-01-26,Real Estate,1.0269
5308,2021-01-26,Retail,1.1922
5309,2021-01-26,Services,1.2429
5310,2021-01-26,Transportation,1.1651
5311,2021-01-26,Wholesale,1.4977
5312,2021-01-27,Communication,1.3636
5313,2021-01-27,Communication,0.8605
5314,2021-01-27,Construction,1.0203
5315,2021-01-27,Energy,0.9691
5316,2021-01-27,Entertainment,0.7612
5317,2021-01-27,Financial Services,0.7633
5318,2021-01-27,Healthcare,1.0458
5319,2021-01-27,Hospitality,0.6272
5320,2021-01-27,Insurance,0.9962
5321,2021-01-27,Manufacturing,1.0365
5322,2021-01-27,Mining,0.9441
5323,2021-01-27,Real Estate,1.0741
5324,2021-01-27,Retail,1.2805
5325,2021-01-27,Services,1.2528
5326,2021-01-27,Transportation,1.1934
5327,2021-01-27,Wholesale,1.5038
5328,2021-01-28,Communication,1.3972
5329,2021-01-28,Communication,0.9533
5330,2021-01-28,Construction,1.0983
5331,2021-01-28,Energy,1.0203
5332,2021-01-28,Entertainment,0.776
5333,2021-01-28,Financial Services,0.7924
5334,2021-01-28,Healthcare,1.0438
5335,2021-01-28,Hospitality,0.6802
5336,2021-01-28,Insurance,1.05
5337,2021-01-28,Manufacturing,1.0968
5338,2021-01-28,Mining,1.0117
5339,2021-01-28,Real Estate,1.1243
5340,2021-01-28,Retail,1.3777
5341,2021-01-28,Services,1.2886
5342,2021-01-28,Transportation,1.2171
5343,2021-01-28,Wholesale,1.5391
5344,2021-01-29,Communication,1.4132
5345,2021-01-29,Communication,0.997
5346,2021-01-29,Construction,1.1108
5347,2021-01-29,Energy,1.0448
5348,2021-01-29,Entertainment,0.7828
5349,2021-01-29,Financial Services,0.8111
5350,2021-01-29,Healthcare,1.0546
5351,2021-01-29,Hospitality,0.6754
5352,2021-01-29,Insurance,1.0758
5353,2021-01-29,Manufacturing,1.1267
5354,2021-01-29,Mining,1.0035
5355,2021-01-29,Real Estate,1.1706
5356,2021-01-29,Retail,1.4724
5357,2021-01-29,Services,1.3117
5358,2021-01-29,Transportation,1.2349
5359,2021-01-29,Wholesale,1.7311
5360,2021-01-30,Communication,1.4141
5361,2021-01-30,Communication,0.9547
5362,2021-01-30,Construction,1.1041
5363,2021-01-30,Energy,1.0275
5364,2021-01-30,Entertainment,0.8013
5365,2021-01-30,Financial Services,0.8206
5366,2021-01-30,Healthcare,1.0585
5367,2021-01-30,Hospitality,0.7114
5368,2021-01-30,Insurance,1.0812
5369,2021-01-30,Manufacturing,1.1242
5370,2021-01-30,Mining,0.9757
5371,2021-01-30,Real Estate,1.1454
5372,2021-01-30,Retail,1.5418
5373,2021-01-30,Services,1.2922
5374,2021-01-30,Transportation,1.2109
5375,2021-01-30,Wholesale,1.8303
5376,2021-01-31,Communication,1.4211
5377,2021-01-31,Communication,0.9129
5378,2021-01-31,Construction,1.1168
5379,2021-01-31,Energy,1.0434
5380,2021-01-31,Entertainment,0.8042
5381,2021-01-31,Financial Services,0.8356
5382,2021-01-31,Healthcare,1.0675
5383,2021-01-31,Hospitality,0.7167
5384,2021-01-31,Insurance,1.0777
5385,2021-01-31,Manufacturing,1.1395
5386,2021-01-31,Mining,0.974
5387,2021-01-31,Real Estate,1.1614
5388,2021-01-31,Retail,1.6043
5389,2021-01-31,Services,1.2947
5390,2021-01-31,Transportation,1.2207
5391,2021-01-31,Wholesale,1.8883
5392,2021-02-01,Communication,1.4665
5393,2021-02-01,Communication,0.9172
5394,2021-02-01,Construction,1.2619
5395,2021-02-01,Energy,1.1028
5396,2021-02-01,Entertainment,0.8392
5397,2021-02-01,Financial Services,0.88
5398,2021-02-01,Healthcare,1.1247
5399,2021-02-01,Hospitality,0.7616
5400,2021-02-01,Insurance,1.1391
5401,2021-02-01,Manufacturing,1.2033
5402,2021-02-01,Mining,0.9619
5403,2021-02-01,Real Estate,1.2254
5404,2021-02-01,Retail,1.7191
5405,2021-02-01,Services,1.3768
5406,2021-02-01,Transportation,1.3209
5407,2021-02-01,Wholesale,1.9453
5408,2021-02-02,Communication,1.5062
5409,2021-02-02,Communication,0.8085
5410,2021-02-02,Construction,1.2797
5411,2021-02-02,Energy,1.1092
5412,2021-02-02,Entertainment,0.864
5413,2021-02-02,Financial Services,0.858
5414,2021-02-02,Healthcare,1.1027
5415,2021-02-02,Hospitality,0.7733
5416,2021-02-02,Insurance,1.1333
5417,2021-02-02,Manufacturing,1.198
5418,2021-02-02,Mining,0.9493
5419,2021-02-02,Real Estate,1.242
5420,2021-02-02,Retail,1.7691
5421,2021-02-02,Services,1.3826
5422,2021-02-02,Transportation,1.3891
5423,2021-02-02,Wholesale,1.8651
5424,2021-02-03,Communication,1.5021
5425,2021-02-03,Communication,0.792
5426,2021-02-03,Construction,1.3695
5427,2021-02-03,Energy,1.1062
5428,2021-02-03,Entertainment,0.8843
5429,2021-02-03,Financial Services,0.8542
5430,2021-02-03,Healthcare,1.0895
5431,2021-02-03,Hospitality,0.7995
5432,2021-02-03,Insurance,1.1051
5433,2021-02-03,Manufacturing,1.1857
5434,2021-02-03,Mining,0.9393
5435,2021-02-03,Real Estate,1.2415
5436,2021-02-03,Retail,1.7056
5437,2021-02-03,Services,1.396
5438,2021-02-03,Transportation,1.3777
5439,2021-02-03,Wholesale,1.8446
5440,2021-02-04,Communication,1.4629
5441,2021-02-04,Communication,0.6962
5442,2021-02-04,Construction,1.3444
5443,2021-02-04,Energy,1.0678
5444,2021-02-04,Entertainment,0.8614
5445,2021-02-04,Financial Services,0.8341
5446,2021-02-04,Healthcare,1.0975
5447,2021-02-04,Hospitality,0.7654
5448,2021-02-04,Insurance,1.0567
5449,2021-02-04,Manufacturing,1.1505
5450,2021-02-04,Mining,0.8856
5451,2021-02-04,Real Estate,1.2318
5452,2021-02-04,Retail,1.6335
5453,2021-02-04,Services,1.3808
5454,2021-02-04,Transportation,1.3496
5455,2021-02-04,Wholesale,1.7908
5456,2021-02-05,Communication,1.4456
5457,2021-02-05,Communication,0.6105
5458,2021-02-05,Construction,1.332
5459,2021-02-05,Energy,1.0132
5460,2021-02-05,Entertainment,0.8403
5461,2021-02-05,Financial Services,0.8236
5462,2021-02-05,Healthcare,1.0873
5463,2021-02-05,Hospitality,0.7708
5464,2021-02-05,Insurance,1.0357
5465,2021-02-05,Manufacturing,1.1472
5466,2021-02-05,Mining,0.8994
5467,2021-02-05,Real Estate,1.1911
5468,2021-02-05,Retail,1.5361
5469,2021-02-05,Services,1.3645
5470,2021-02-05,Transportation,1.3586
5471,2021-02-05,Wholesale,1.6264
5472,2021-02-06,Communication,1.4599
5473,2021-02-06,Communication,0.6143
5474,2021-02-06,Construction,1.3682
5475,2021-02-06,Energy,1.0163
5476,2021-02-06,Entertainment,0.8361
5477,2021-02-06,Financial Services,0.8224
5478,2021-02-06,Healthcare,1.1137
5479,2021-02-06,Hospitality,0.7519
5480,2021-02-06,Insurance,1.0145
5481,2021-02-06,Manufacturing,1.1582
5482,2021-02-06,Mining,0.9337
5483,2021-02-06,Real Estate,1.1985
5484,2021-02-06,Retail,1.4875
5485,2021-02-06,Services,1.4111
5486,2021-02-06,Transportation,1.4136
5487,2021-02-06,Wholesale,1.5655
