,post_date,job_family,count_id_indexed
2385,2020-07-04,Manufacturing/Operations Staff,0.5587
2386,2020-07-04,Marketing/Advertising,0.4742
2387,2020-07-04,Product Management,0.4789
2388,2020-07-04,Retail Staff,0.5104
2389,2020-07-04,Sales,0.4818
2390,2020-07-04,Security,0.5062
2391,2020-07-04,Skilled Trades,0.6488
2392,2020-07-04,Supply Chain Staff,0.6055
2393,2020-07-04,Unassigned,0.1588
2394,2020-07-05,Healthcare,0.3653
2395,2020-07-05,Customer Service,0.5065
2396,2020-07-05,Entertainment and Recreation,0.429
2397,2020-07-05,Facilities/Constr,0.752
2398,2020-07-05,Finance/Insurance,0.4845
2399,2020-07-05,Food & Beverage,0.6126
2400,2020-07-05,Healthcare,0.3155
2401,2020-07-05,Hospitality Staff,0.5871
2402,2020-07-05,Human Resources,0.2981
2403,2020-07-05,IT,0.1422
2404,2020-07-05,Manufacturing/Operations Staff,0.55
2405,2020-07-05,Marketing/Advertising,0.4729
2406,2020-07-05,Product Management,0.476
2407,2020-07-05,Retail Staff,0.5059
2408,2020-07-05,Sales,0.4794
2409,2020-07-05,Security,0.4971
2410,2020-07-05,Skilled Trades,0.6405
2411,2020-07-05,Supply Chain Staff,0.598
2412,2020-07-05,Unassigned,0.1584
2413,2020-07-06,Facilities/Constr,0.377
2414,2020-07-06,Customer Service,0.4966
2415,2020-07-06,Entertainment and Recreation,0.4149
2416,2020-07-06,Facilities/Constr,0.7052
2417,2020-07-06,Finance/Insurance,0.4918
2418,2020-07-06,Food & Beverage,0.5911
2419,2020-07-06,Healthcare,0.3191
2420,2020-07-06,Hospitality Staff,0.552
2421,2020-07-06,Human Resources,0.3047
2422,2020-07-06,IT,0.1441
2423,2020-07-06,Manufacturing/Operations Staff,0.5211
2424,2020-07-06,Marketing/Advertising,0.4737
2425,2020-07-06,Product Management,0.4868
2426,2020-07-06,Retail Staff,0.504
2427,2020-07-06,Sales,0.469
2428,2020-07-06,Security,0.5165
2429,2020-07-06,Skilled Trades,0.6191
2430,2020-07-06,Supply Chain Staff,0.5861
2431,2020-07-06,Unassigned,0.1629
2432,2020-07-07,Food & Beverage,0.4228
2433,2020-07-07,Customer Service,0.496
2434,2020-07-07,Entertainment and Recreation,0.3942
2435,2020-07-07,Facilities/Constr,0.6655
2436,2020-07-07,Finance/Insurance,0.5006
2437,2020-07-07,Food & Beverage,0.5824
2438,2020-07-07,Healthcare,0.3376
2439,2020-07-07,Hospitality Staff,0.5199
2440,2020-07-07,Human Resources,0.3161
2441,2020-07-07,IT,0.1476
2442,2020-07-07,Manufacturing/Operations Staff,0.491
2443,2020-07-07,Marketing/Advertising,0.4789
2444,2020-07-07,Product Management,0.5182
2445,2020-07-07,Retail Staff,0.5196
2446,2020-07-07,Sales,0.461
2447,2020-07-07,Security,0.5347
2448,2020-07-07,Skilled Trades,0.604
2449,2020-07-07,Supply Chain Staff,0.5921
2450,2020-07-07,Unassigned,0.1732
2451,2020-07-08,Sales,0.4868
2452,2020-07-08,Customer Service,0.468
2453,2020-07-08,Entertainment and Recreation,0.354
2454,2020-07-08,Facilities/Constr,0.5769
2455,2020-07-08,Finance/Insurance,0.4872
2456,2020-07-08,Food & Beverage,0.5376
2457,2020-07-08,Healthcare,0.3702
2458,2020-07-08,Hospitality Staff,0.4796
2459,2020-07-08,Human Resources,0.3189
2460,2020-07-08,IT,0.1407
2461,2020-07-08,Manufacturing/Operations Staff,0.4456
2462,2020-07-08,Marketing/Advertising,0.4475
2463,2020-07-08,Product Management,0.5168
2464,2020-07-08,Retail Staff,0.5091
2465,2020-07-08,Sales,0.4304
2466,2020-07-08,Security,0.5203
2467,2020-07-08,Skilled Trades,0.5623
2468,2020-07-08,Supply Chain Staff,0.562
2469,2020-07-08,Unassigned,0.1758
2470,2020-07-09,Finance/Insurance,0.5306
2471,2020-07-09,Customer Service,0.4497
2472,2020-07-09,Entertainment and Recreation,0.3283
2473,2020-07-09,Facilities/Constr,0.49
2474,2020-07-09,Finance/Insurance,0.489
2475,2020-07-09,Food & Beverage,0.5163
2476,2020-07-09,Healthcare,0.3802
2477,2020-07-09,Hospitality Staff,0.4463
2478,2020-07-09,Human Resources,0.324
2479,2020-07-09,IT,0.1444
2480,2020-07-09,Manufacturing/Operations Staff,0.4089
2481,2020-07-09,Marketing/Advertising,0.4392
2482,2020-07-09,Product Management,0.53
2483,2020-07-09,Retail Staff,0.5019
2484,2020-07-09,Sales,0.4216
2485,2020-07-09,Security,0.5401
2486,2020-07-09,Skilled Trades,0.5342
2487,2020-07-09,Supply Chain Staff,0.5456
2488,2020-07-09,Unassigned,0.1823
2489,2020-07-10,Food & Beverage,0.6091
2490,2020-07-10,Customer Service,0.459
2491,2020-07-10,Entertainment and Recreation,0.3321
2492,2020-07-10,Facilities/Constr,0.4525
2493,2020-07-10,Finance/Insurance,0.5141
2494,2020-07-10,Food & Beverage,0.5151
2495,2020-07-10,Healthcare,0.4211
2496,2020-07-10,Hospitality Staff,0.4356
2497,2020-07-10,Human Resources,0.3592
2498,2020-07-10,IT,0.1572
2499,2020-07-10,Manufacturing/Operations Staff,0.4115
2500,2020-07-10,Marketing/Advertising,0.4483
2501,2020-07-10,Product Management,0.5685
2502,2020-07-10,Retail Staff,0.511
2503,2020-07-10,Sales,0.4339
2504,2020-07-10,Security,0.5947
2505,2020-07-10,Skilled Trades,0.5581
2506,2020-07-10,Supply Chain Staff,0.5578
2507,2020-07-10,Unassigned,0.1982
2508,2020-07-11,Healthcare,0.6594
2509,2020-07-11,Customer Service,0.4954
2510,2020-07-11,Entertainment and Recreation,0.3456
2511,2020-07-11,Facilities/Constr,0.4616
2512,2020-07-11,Finance/Insurance,0.5551
2513,2020-07-11,Food & Beverage,0.5355
2514,2020-07-11,Healthcare,0.4526
2515,2020-07-11,Hospitality Staff,0.4445
2516,2020-07-11,Human Resources,0.3896
2517,2020-07-11,IT,0.1698
2518,2020-07-11,Manufacturing/Operations Staff,0.4275
2519,2020-07-11,Marketing/Advertising,0.4753
2520,2020-07-11,Product Management,0.6149
2521,2020-07-11,Retail Staff,0.5358
2522,2020-07-11,Sales,0.4495
2523,2020-07-11,Security,0.6577
2524,2020-07-11,Skilled Trades,0.5918
2525,2020-07-11,Supply Chain Staff,0.5828
2526,2020-07-11,Unassigned,0.2132
2527,2020-07-12,Finance/Insurance,0.6692
2528,2020-07-12,Customer Service,0.4974
2529,2020-07-12,Entertainment and Recreation,0.347
2530,2020-07-12,Facilities/Constr,0.455
2531,2020-07-12,Finance/Insurance,0.5581
2532,2020-07-12,Food & Beverage,0.5377
2533,2020-07-12,Healthcare,0.4565
2534,2020-07-12,Hospitality Staff,0.438
2535,2020-07-12,Human Resources,0.3935
2536,2020-07-12,IT,0.171
2537,2020-07-12,Manufacturing/Operations Staff,0.4244
2538,2020-07-12,Marketing/Advertising,0.4814
2539,2020-07-12,Product Management,0.6174
2540,2020-07-12,Retail Staff,0.5363
2541,2020-07-12,Sales,0.4499
2542,2020-07-12,Security,0.6708
2543,2020-07-12,Skilled Trades,0.5952
2544,2020-07-12,Supply Chain Staff,0.5817
2545,2020-07-12,Unassigned,0.2154
2546,2020-07-13,Manufacturing/Operations Staff,0.6735
2547,2020-07-13,Customer Service,0.5054
2548,2020-07-13,Entertainment and Recreation,0.3492
2549,2020-07-13,Facilities/Constr,0.4623
2550,2020-07-13,Finance/Insurance,0.5631
2551,2020-07-13,Food & Beverage,0.5395
2552,2020-07-13,Healthcare,0.4606
2553,2020-07-13,Hospitality Staff,0.4424
2554,2020-07-13,Human Resources,0.3998
2555,2020-07-13,IT,0.1727
2556,2020-07-13,Manufacturing/Operations Staff,0.4342
2557,2020-07-13,Marketing/Advertising,0.4838
2558,2020-07-13,Product Management,0.6342
2559,2020-07-13,Retail Staff,0.535
2560,2020-07-13,Sales,0.4504
2561,2020-07-13,Security,0.6642
2562,2020-07-13,Skilled Trades,0.6016
2563,2020-07-13,Supply Chain Staff,0.5923
2564,2020-07-13,Unassigned,0.2176
2565,2020-07-14,Human Resources,0.6954
2566,2020-07-14,Customer Service,0.5099
2567,2020-07-14,Entertainment and Recreation,0.3553
2568,2020-07-14,Facilities/Constr,0.4691
2569,2020-07-14,Finance/Insurance,0.5689
2570,2020-07-14,Food & Beverage,0.5417
2571,2020-07-14,Healthcare,0.4746
2572,2020-07-14,Hospitality Staff,0.4436
2573,2020-07-14,Human Resources,0.4074
2574,2020-07-14,IT,0.1719
2575,2020-07-14,Manufacturing/Operations Staff,0.4448
2576,2020-07-14,Marketing/Advertising,0.4808
2577,2020-07-14,Product Management,0.6366
2578,2020-07-14,Retail Staff,0.5309
2579,2020-07-14,Sales,0.4458
2580,2020-07-14,Security,0.6438
2581,2020-07-14,Skilled Trades,0.6191
2582,2020-07-14,Supply Chain Staff,0.5987
2583,2020-07-14,Unassigned,0.22
2584,2020-07-15,Hospitality Staff,0.7008
2585,2020-07-15,Customer Service,0.5112
2586,2020-07-15,Entertainment and Recreation,0.3497
2587,2020-07-15,Facilities/Constr,0.474
2588,2020-07-15,Finance/Insurance,0.5704
2589,2020-07-15,Food & Beverage,0.544
2590,2020-07-15,Healthcare,0.4759
2591,2020-07-15,Hospitality Staff,0.4449
2592,2020-07-15,Human Resources,0.4034
2593,2020-07-15,IT,0.1749
2594,2020-07-15,Manufacturing/Operations Staff,0.4481
2595,2020-07-15,Marketing/Advertising,0.4786
2596,2020-07-15,Product Management,0.6368
2597,2020-07-15,Retail Staff,0.5294
2598,2020-07-15,Sales,0.447
2599,2020-07-15,Security,0.6533
2600,2020-07-15,Skilled Trades,0.6219
2601,2020-07-15,Supply Chain Staff,0.5992
2602,2020-07-15,Unassigned,0.2217
2603,2020-07-16,Facilities/Constr,0.6921
2604,2020-07-16,Customer Service,0.515
2605,2020-07-16,Entertainment and Recreation,0.3411
2606,2020-07-16,Facilities/Constr,0.4769
2607,2020-07-16,Finance/Insurance,0.5693
2608,2020-07-16,Food & Beverage,0.5418
2609,2020-07-16,Healthcare,0.4746
2610,2020-07-16,Hospitality Staff,0.4474
2611,2020-07-16,Human Resources,0.3989
2612,2020-07-16,IT,0.1728
2613,2020-07-16,Manufacturing/Operations Staff,0.4457
2614,2020-07-16,Marketing/Advertising,0.4734
2615,2020-07-16,Product Management,0.6272
2616,2020-07-16,Retail Staff,0.531
2617,2020-07-16,Sales,0.4381
2618,2020-07-16,Security,0.6345
2619,2020-07-16,Skilled Trades,0.6181
2620,2020-07-16,Supply Chain Staff,0.6002
2621,2020-07-16,Unassigned,0.2218
2622,2020-07-17,Unassigned,0.6869
2623,2020-07-17,Customer Service,0.5173
2624,2020-07-17,Entertainment and Recreation,0.3386
2625,2020-07-17,Facilities/Constr,0.4642
2626,2020-07-17,Finance/Insurance,0.5713
2627,2020-07-17,Food & Beverage,0.5407
2628,2020-07-17,Healthcare,0.4696
2629,2020-07-17,Hospitality Staff,0.4466
2630,2020-07-17,Human Resources,0.3887
2631,2020-07-17,IT,0.1741
2632,2020-07-17,Manufacturing/Operations Staff,0.4457
2633,2020-07-17,Marketing/Advertising,0.4725
2634,2020-07-17,Product Management,0.6236
2635,2020-07-17,Retail Staff,0.524
2636,2020-07-17,Sales,0.4361
2637,2020-07-17,Security,0.621
2638,2020-07-17,Skilled Trades,0.6101
2639,2020-07-17,Supply Chain Staff,0.603
2640,2020-07-17,Unassigned,0.2218
2641,2020-07-18,Customer Service,0.6909
2642,2020-07-18,Customer Service,0.4978
2643,2020-07-18,Entertainment and Recreation,0.3332
2644,2020-07-18,Facilities/Constr,0.4608
2645,2020-07-18,Finance/Insurance,0.5581
2646,2020-07-18,Food & Beverage,0.5403
2647,2020-07-18,Healthcare,0.4698
2648,2020-07-18,Hospitality Staff,0.4383
2649,2020-07-18,Human Resources,0.3835
2650,2020-07-18,IT,0.1732
2651,2020-07-18,Manufacturing/Operations Staff,0.4415
2652,2020-07-18,Marketing/Advertising,0.4698
2653,2020-07-18,Product Management,0.6212
2654,2020-07-18,Retail Staff,0.5132
2655,2020-07-18,Sales,0.4382
2656,2020-07-18,Security,0.6026
2657,2020-07-18,Skilled Trades,0.6083
2658,2020-07-18,Supply Chain Staff,0.6026
2659,2020-07-18,Unassigned,0.2208
2660,2020-07-19,Human Resources,0.6942
2661,2020-07-19,Customer Service,0.5009
2662,2020-07-19,Entertainment and Recreation,0.3319
2663,2020-07-19,Facilities/Constr,0.4557
2664,2020-07-19,Finance/Insurance,0.5601
2665,2020-07-19,Food & Beverage,0.5444
2666,2020-07-19,Healthcare,0.4721
2667,2020-07-19,Hospitality Staff,0.4379
2668,2020-07-19,Human Resources,0.3856
2669,2020-07-19,IT,0.1733
2670,2020-07-19,Manufacturing/Operations Staff,0.4404
2671,2020-07-19,Marketing/Advertising,0.4707
2672,2020-07-19,Product Management,0.6269
2673,2020-07-19,Retail Staff,0.5223
2674,2020-07-19,Sales,0.4394
2675,2020-07-19,Security,0.601
2676,2020-07-19,Skilled Trades,0.6082
2677,2020-07-19,Supply Chain Staff,0.6025
2678,2020-07-19,Unassigned,0.2222
2679,2020-07-20,Security,0.7053
2680,2020-07-20,Customer Service,0.4977
2681,2020-07-20,Entertainment and Recreation,0.3296
2682,2020-07-20,Facilities/Constr,0.4487
2683,2020-07-20,Finance/Insurance,0.5529
2684,2020-07-20,Food & Beverage,0.5432
2685,2020-07-20,Healthcare,0.4749
2686,2020-07-20,Hospitality Staff,0.426
2687,2020-07-20,Human Resources,0.3817
2688,2020-07-20,IT,0.1715
2689,2020-07-20,Manufacturing/Operations Staff,0.4371
2690,2020-07-20,Marketing/Advertising,0.4718
2691,2020-07-20,Product Management,0.6055
2692,2020-07-20,Retail Staff,0.5215
2693,2020-07-20,Sales,0.4377
2694,2020-07-20,Security,0.6058
2695,2020-07-20,Skilled Trades,0.6093
2696,2020-07-20,Supply Chain Staff,0.6031
2697,2020-07-20,Unassigned,0.2211
2698,2020-07-21,Facilities/Constr,0.7051
2699,2020-07-21,Customer Service,0.5027
2700,2020-07-21,Entertainment and Recreation,0.3308
2701,2020-07-21,Facilities/Constr,0.4498
2702,2020-07-21,Finance/Insurance,0.5544
2703,2020-07-21,Food & Beverage,0.5495
2704,2020-07-21,Healthcare,0.4713
2705,2020-07-21,Hospitality Staff,0.4165
2706,2020-07-21,Human Resources,0.3784
2707,2020-07-21,IT,0.1773
2708,2020-07-21,Manufacturing/Operations Staff,0.4374
2709,2020-07-21,Marketing/Advertising,0.4754
2710,2020-07-21,Product Management,0.6
2711,2020-07-21,Retail Staff,0.5137
2712,2020-07-21,Sales,0.4541
2713,2020-07-21,Security,0.6435
2714,2020-07-21,Skilled Trades,0.6067
2715,2020-07-21,Supply Chain Staff,0.6144
2716,2020-07-21,Unassigned,0.2235
2717,2020-07-22,Healthcare,0.7034
2718,2020-07-22,Customer Service,0.519
2719,2020-07-22,Entertainment and Recreation,0.3291
2720,2020-07-22,Facilities/Constr,0.444
2721,2020-07-22,Finance/Insurance,0.5514
2722,2020-07-22,Food & Beverage,0.5558
2723,2020-07-22,Healthcare,0.4691
2724,2020-07-22,Hospitality Staff,0.4022
2725,2020-07-22,Human Resources,0.3801
2726,2020-07-22,IT,0.1731
2727,2020-07-22,Manufacturing/Operations Staff,0.4368
2728,2020-07-22,Marketing/Advertising,0.4812
2729,2020-07-22,Product Management,0.6065
2730,2020-07-22,Retail Staff,0.5102
2731,2020-07-22,Sales,0.4571
2732,2020-07-22,Security,0.6206
2733,2020-07-22,Skilled Trades,0.6093
2734,2020-07-22,Supply Chain Staff,0.6214
2735,2020-07-22,Unassigned,0.2236
2736,2020-07-23,Customer Service,0.707
2737,2020-07-23,Customer Service,0.5327
2738,2020-07-23,Entertainment and Recreation,0.3292
2739,2020-07-23,Facilities/Constr,0.4508
2740,2020-07-23,Finance/Insurance,0.5614
2741,2020-07-23,Food & Beverage,0.5612
2742,2020-07-23,Healthcare,0.4722
2743,2020-07-23,Hospitality Staff,0.4008
2744,2020-07-23,Human Resources,0.3875
2745,2020-07-23,IT,0.1756
2746,2020-07-23,Manufacturing/Operations Staff,0.4449
2747,2020-07-23,Marketing/Advertising,0.4866
2748,2020-07-23,Product Management,0.6213
2749,2020-07-23,Retail Staff,0.5147
2750,2020-07-23,Sales,0.4593
2751,2020-07-23,Security,0.6324
2752,2020-07-23,Skilled Trades,0.6138
2753,2020-07-23,Supply Chain Staff,0.626
2754,2020-07-23,Unassigned,0.2258
2755,2020-07-24,Sales,0.709
2756,2020-07-24,Customer Service,0.5324
2757,2020-07-24,Entertainment and Recreation,0.3339
2758,2020-07-24,Facilities/Constr,0.4568
2759,2020-07-24,Finance/Insurance,0.5614
2760,2020-07-24,Food & Beverage,0.5598
2761,2020-07-24,Healthcare,0.4732
2762,2020-07-24,Hospitality Staff,0.3974
2763,2020-07-24,Human Resources,0.3933
2764,2020-07-24,IT,0.1736
2765,2020-07-24,Manufacturing/Operations Staff,0.4451
2766,2020-07-24,Marketing/Advertising,0.4845
2767,2020-07-24,Product Management,0.6244
2768,2020-07-24,Retail Staff,0.5212
2769,2020-07-24,Sales,0.464
2770,2020-07-24,Security,0.6404
2771,2020-07-24,Skilled Trades,0.6138
2772,2020-07-24,Supply Chain Staff,0.6253
2773,2020-07-24,Unassigned,0.2259
2774,2020-07-25,Finance/Insurance,0.7123
2775,2020-07-25,Customer Service,0.5394
2776,2020-07-25,Entertainment and Recreation,0.3354
2777,2020-07-25,Facilities/Constr,0.4571
2778,2020-07-25,Finance/Insurance,0.5635
2779,2020-07-25,Food & Beverage,0.561
2780,2020-07-25,Healthcare,0.4761
2781,2020-07-25,Hospitality Staff,0.3982
2782,2020-07-25,Human Resources,0.3974
2783,2020-07-25,IT,0.1732
2784,2020-07-25,Manufacturing/Operations Staff,0.4471
2785,2020-07-25,Marketing/Advertising,0.4871
2786,2020-07-25,Product Management,0.6318
2787,2020-07-25,Retail Staff,0.5274
2788,2020-07-25,Sales,0.4591
2789,2020-07-25,Security,0.6415
2790,2020-07-25,Skilled Trades,0.6157
2791,2020-07-25,Supply Chain Staff,0.6255
2792,2020-07-25,Unassigned,0.2265
2793,2020-07-26,Human Resources,0.7094
2794,2020-07-26,Customer Service,0.5373
2795,2020-07-26,Entertainment and Recreation,0.3357
2796,2020-07-26,Facilities/Constr,0.4585
2797,2020-07-26,Finance/Insurance,0.5611
2798,2020-07-26,Food & Beverage,0.5578
2799,2020-07-26,Healthcare,0.4772
2800,2020-07-26,Hospitality Staff,0.3997
2801,2020-07-26,Human Resources,0.3998
2802,2020-07-26,IT,0.1734
2803,2020-07-26,Manufacturing/Operations Staff,0.4487
2804,2020-07-26,Marketing/Advertising,0.4865
2805,2020-07-26,Product Management,0.632
2806,2020-07-26,Retail Staff,0.5242
2807,2020-07-26,Sales,0.4569
2808,2020-07-26,Security,0.6422
2809,2020-07-26,Skilled Trades,0.614
2810,2020-07-26,Supply Chain Staff,0.6294
2811,2020-07-26,Unassigned,0.2259
2812,2020-07-27,Marketing/Advertising,0.7087
2813,2020-07-27,Customer Service,0.5385
2814,2020-07-27,Entertainment and Recreation,0.3326
2815,2020-07-27,Facilities/Constr,0.4634
2816,2020-07-27,Finance/Insurance,0.5672
2817,2020-07-27,Food & Beverage,0.558
2818,2020-07-27,Healthcare,0.4743
2819,2020-07-27,Hospitality Staff,0.4102
2820,2020-07-27,Human Resources,0.4002
2821,2020-07-27,IT,0.1724
2822,2020-07-27,Manufacturing/Operations Staff,0.4474
2823,2020-07-27,Marketing/Advertising,0.4853
2824,2020-07-27,Product Management,0.6489
2825,2020-07-27,Retail Staff,0.5274
2826,2020-07-27,Sales,0.4531
2827,2020-07-27,Security,0.6344
2828,2020-07-27,Skilled Trades,0.618
2829,2020-07-27,Supply Chain Staff,0.6329
2830,2020-07-27,Unassigned,0.2269
2831,2020-07-28,Product Management,0.7081
2832,2020-07-28,Customer Service,0.5325
2833,2020-07-28,Entertainment and Recreation,0.3243
2834,2020-07-28,Facilities/Constr,0.4572
2835,2020-07-28,Finance/Insurance,0.559
2836,2020-07-28,Food & Beverage,0.5445
2837,2020-07-28,Healthcare,0.4709
2838,2020-07-28,Hospitality Staff,0.4193
2839,2020-07-28,Human Resources,0.4012
2840,2020-07-28,IT,0.1693
2841,2020-07-28,Manufacturing/Operations Staff,0.4455
2842,2020-07-28,Marketing/Advertising,0.4774
2843,2020-07-28,Product Management,0.654
2844,2020-07-28,Retail Staff,0.5265
2845,2020-07-28,Sales,0.4442
2846,2020-07-28,Security,0.617
2847,2020-07-28,Skilled Trades,0.6166
2848,2020-07-28,Supply Chain Staff,0.6232
2849,2020-07-28,Unassigned,0.2243
2850,2020-07-29,Entertainment and Recreation,0.6965
2851,2020-07-29,Customer Service,0.5192
2852,2020-07-29,Entertainment and Recreation,0.3254
2853,2020-07-29,Facilities/Constr,0.4527
2854,2020-07-29,Finance/Insurance,0.5637
2855,2020-07-29,Food & Beverage,0.5357
2856,2020-07-29,Healthcare,0.4706
2857,2020-07-29,Hospitality Staff,0.4218
2858,2020-07-29,Human Resources,0.4038
2859,2020-07-29,IT,0.1695
2860,2020-07-29,Manufacturing/Operations Staff,0.4475
2861,2020-07-29,Marketing/Advertising,0.4683
2862,2020-07-29,Product Management,0.6539
2863,2020-07-29,Retail Staff,0.5279
2864,2020-07-29,Sales,0.4411
2865,2020-07-29,Security,0.6229
2866,2020-07-29,Skilled Trades,0.6092
2867,2020-07-29,Supply Chain Staff,0.6227
2868,2020-07-29,Unassigned,0.2239
2869,2020-07-30,Marketing/Advertising,0.6902
2870,2020-07-30,Customer Service,0.5096
2871,2020-07-30,Entertainment and Recreation,0.332
2872,2020-07-30,Facilities/Constr,0.4456
2873,2020-07-30,Finance/Insurance,0.5548
2874,2020-07-30,Food & Beverage,0.5302
2875,2020-07-30,Healthcare,0.4701
2876,2020-07-30,Hospitality Staff,0.4251
2877,2020-07-30,Human Resources,0.4062
2878,2020-07-30,IT,0.1671
2879,2020-07-30,Manufacturing/Operations Staff,0.443
2880,2020-07-30,Marketing/Advertising,0.4644
2881,2020-07-30,Product Management,0.6552
2882,2020-07-30,Retail Staff,0.5265
2883,2020-07-30,Sales,0.4421
2884,2020-07-30,Security,0.622
2885,2020-07-30,Skilled Trades,0.6007
2886,2020-07-30,Supply Chain Staff,0.6178
2887,2020-07-30,Unassigned,0.2227
2888,2020-07-31,Entertainment and Recreation,0.6922
2889,2020-07-31,Customer Service,0.5068
2890,2020-07-31,Entertainment and Recreation,0.3254
2891,2020-07-31,Facilities/Constr,0.4376
2892,2020-07-31,Finance/Insurance,0.5505
2893,2020-07-31,Food & Beverage,0.5249
2894,2020-07-31,Healthcare,0.4627
2895,2020-07-31,Hospitality Staff,0.4275
2896,2020-07-31,Human Resources,0.4046
2897,2020-07-31,IT,0.1659
2898,2020-07-31,Manufacturing/Operations Staff,0.4367
2899,2020-07-31,Marketing/Advertising,0.4597
2900,2020-07-31,Product Management,0.651
2901,2020-07-31,Retail Staff,0.5204
2902,2020-07-31,Sales,0.4332
2903,2020-07-31,Security,0.6078
2904,2020-07-31,Skilled Trades,0.6023
2905,2020-07-31,Supply Chain Staff,0.608
2906,2020-07-31,Unassigned,0.221
2907,2020-08-01,Healthcare,0.6922
2908,2020-08-01,Customer Service,0.5205
2909,2020-08-01,Entertainment and Recreation,0.3321
2910,2020-08-01,Facilities/Constr,0.4378
2911,2020-08-01,Finance/Insurance,0.5607
